timestamp,x,y,z
1525419326742,9.36,-5.73,5.35
1525419326940,3.83,-3.66,-33.17
1525419327140,19.70,6.16,9.05
1525419327339,11.35,-24.43,-23.40
1525419327538,0.82,-3.11,-4.11
1525419327764,1.48,-9.61,-5.91
1525419327961,-3.27,-7.89,-3.50
1525419328161,-2.89,-9.31,2.28
1525419328360,-4.54,-6.21,0.37
1525419328559,-7.44,-7.22,0.62
1525419328758,-9.35,-9.02,0.13
1525419328958,-12.16,-12.03,-0.80
1525419329157,-9.16,-8.65,0.45
1525419329355,-5.51,-4.49,1.47
1525419329555,-4.75,-3.15,2.50
1525419329754,-6.57,-5.05,5.00
1525419329954,-6.61,-5.25,5.24
1525419330153,-5.96,-5.05,4.18
1525419330352,-5.35,-4.06,1.52
1525419330552,-6.74,-6.02,0.62
1525419330750,-8.34,-8.46,-0.97
1525419330950,-11.04,-10.67,-2.00
1525419331149,-9.78,-9.37,-0.65
1525419331348,-6.47,-5.80,0.90
1525419331603,-4.62,-3.66,2.00
1525419331747,-6.45,-3.66,4.49
1525419331946,-7.08,-4.91,5.00
1525419332145,-7.03,-4.91,5.19
1525419332345,-6.49,-4.60,4.01
1525419332543,-5.15,-4.39,0.89
1525419332743,-6.67,-6.59,0.50
1525419332942,-7.32,-7.29,-1.08
1525419333142,-9.54,-9.79,-1.07
1525419333340,-9.85,-9.85,-0.42
1525419333540,-8.78,-8.37,1.16
1525419333745,-5.22,-4.61,1.19
1525419333938,-4.46,-3.44,2.79
1525419334163,-7.00,-5.41,5.66
1525419334361,-6.34,-5.06,5.10
1525419334561,-6.46,-4.90,4.74
1525419334760,-5.31,-4.25,2.95
1525419334959,-6.45,-4.43,0.22
1525419335215,-8.63,-7.66,0.55
1525419335357,-10.32,-9.11,0.04
1525419335557,-10.73,-9.86,-0.51
1525419335756,-8.71,-7.78,0.85
1525419335956,-7.37,-6.39,1.82
1525419336155,-3.60,-2.37,2.35
1525419336354,-3.34,-4.69,2.39
1525419336553,-4.44,-8.27,-1.82
1525419336752,-1.50,-5.27,-0.06
1525419336951,6.94,-10.03,3.07
1525419337151,10.73,-3.08,6.34
1525419337350,18.33,7.51,-18.71
1525419337549,8.26,-1.76,4.29
1525419337749,8.79,-1.88,3.98
1525419337947,8.59,-2.34,3.28
1525419338146,7.96,-4.85,3.01
1525419338346,7.03,-6.75,4.29
1525419338603,6.77,-4.53,5.30
1525419338744,3.94,-5.36,8.62
1525419338944,6.18,-4.78,13.44
1525419339143,1.36,-2.73,9.42
1525419339342,-2.03,-0.83,7.83
1525419339541,-1.91,0.86,6.31
1525419339740,0.15,-1.04,9.69
1525419339940,3.26,-3.05,10.84
1525419340139,2.92,-4.05,12.65
1525419340338,0.84,-1.60,9.65
1525419340562,-2.66,1.04,6.57
1525419340761,-2.58,1.59,6.46
1525419340968,0.09,-0.38,10.28
1525419341160,2.16,-1.83,11.52
1525419341359,2.23,-1.87,12.72
1525419341558,0.37,-0.50,9.62
1525419341757,-2.43,2.05,6.50
1525419341957,-2.96,1.64,7.03
1525419342156,-0.06,-0.25,10.15
1525419342355,2.72,-2.23,12.03
1525419342555,1.96,-1.92,13.45
1525419342753,-0.35,-0.07,8.26
1525419342953,-4.12,2.34,4.64
1525419343152,-5.06,1.05,5.83
1525419343351,-1.36,-5.52,10.36
1525419343551,5.29,-5.97,10.31
1525419343750,-0.26,-0.97,9.91
1525419343949,-0.51,0.18,9.71
1525419344148,-0.69,1.27,9.41
1525419344347,-0.82,2.17,9.51
1525419344546,-0.82,1.81,9.52
1525419344746,-0.69,1.16,9.85
1525419344945,-0.82,1.85,9.57
1525419345144,-1.04,1.50,9.74
1525419345343,-0.79,1.09,9.75
1525419345542,-0.83,0.80,9.83
1525419345742,-0.78,0.94,9.72
1525419345941,-0.79,0.91,9.69
1525419346141,-1.19,2.09,10.42
1525419346339,-2.49,0.57,9.15
1525419346538,-0.72,0.70,9.68
1525419346738,-0.76,0.63,9.71
1525419346962,-0.65,0.72,9.62
1525419347161,-0.68,0.25,9.79
1525419347360,-0.66,-0.45,9.79
1525419347559,-0.71,-0.25,9.79
1525419347759,-0.62,-0.44,9.84
1525419347958,1.43,0.58,9.25
1525419348183,-1.39,-2.35,9.87
1525419348379,-0.70,-0.07,9.78
1525419348556,-0.74,-0.18,9.77
1525419348755,-0.74,-0.21,9.79
