timestamp,x,y,z
1525418816243,8.30,0.91,5.86
1525418816477,-0.11,0.96,6.10
1525418816642,-4.01,-0.58,5.60
1525418816841,-8.15,-3.87,7.41
1525418817040,-5.45,4.94,8.51
1525418817240,-0.50,4.25,13.13
1525418817461,1.85,4.98,9.46
1525418817638,-1.66,1.59,9.91
1525418817862,-2.51,5.13,8.25
1525418818042,-4.94,-4.06,7.09
1525418818261,-5.51,-4.86,6.81
1525418818460,-3.30,-2.16,8.25
1525418818659,-0.99,1.05,10.13
1525418818858,1.70,6.36,9.60
1525418819058,-0.77,2.42,10.38
1525418819257,-2.33,0.52,9.61
1525418819456,-4.23,-2.38,7.55
1525418819655,-6.13,-5.86,5.72
1525418819854,-6.55,-5.98,5.34
1525418820075,-4.56,-2.83,7.57
1525418820253,-2.63,0.64,8.58
1525418820452,-1.27,3.59,9.15
1525418820651,0.69,4.48,9.52
1525418820851,-1.83,1.39,10.17
1525418821050,-2.94,-0.30,8.90
1525418821249,-4.64,-3.13,7.47
1525418821448,-6.34,-5.71,5.72
1525418821647,-6.17,-5.48,5.71
1525418821847,-4.84,-2.90,7.38
1525418822087,-2.57,0.42,9.09
1525418822346,-0.68,3.42,9.92
1525418822445,0.48,4.62,9.20
1525418822644,-2.12,2.03,10.78
1525418822843,-0.83,0.91,8.34
1525418823043,-3.49,-4.38,8.75
1525418823242,-6.11,-2.02,2.01
1525418823540,-3.12,-8.73,2.76
1525418823739,2.76,-8.22,5.47
1525418823939,8.32,11.74,8.51
1525418824163,3.62,-5.16,8.71
1525418824238,3.08,-5.26,8.70
1525418824437,-3.18,-10.46,28.82
1525418824662,21.11,-2.09,15.55
1525418824860,-1.13,-3.39,4.96
1525418825060,-1.34,-6.71,9.87
1525418825258,-1.55,-5.51,8.19
1525418825458,-1.34,-4.55,8.38
1525418825656,-1.00,-4.02,8.34
1525418825856,-1.20,-2.07,9.38
1525418826056,3.94,2.35,9.95
1525418826255,2.55,-2.63,9.41
1525418826454,1.83,1.24,9.69
1525418826653,1.93,2.91,9.19
1525418826952,2.64,3.75,12.22
1525418827153,0.14,4.07,6.75
1525418827367,-2.38,5.21,4.01
1525418827549,-0.87,5.53,7.00
1525418827748,1.17,4.71,9.13
1525418827947,2.62,4.30,10.67
1525418828146,2.24,4.38,10.55
1525418828348,0.18,4.37,7.73
1525418828545,-2.22,5.02,4.70
1525418828744,-1.41,5.33,5.84
1525418828943,1.33,4.51,9.29
1525418829143,2.60,4.11,10.59
1525418829343,1.79,4.53,10.58
1525418829541,0.29,5.01,7.58
1525418829740,-2.32,5.02,5.38
1525418829939,-1.60,5.60,5.90
1525418830139,0.27,4.64,9.18
1525418830338,2.05,4.08,9.91
1525418830604,2.75,3.64,10.82
1525418830762,1.83,4.24,10.18
1525418830960,0.18,4.60,7.92
1525418831160,-1.84,5.15,5.59
1525418831359,-2.30,5.02,5.06
1525418831558,1.63,4.03,8.88
1525418831757,5.24,2.21,10.46
1525418831957,6.84,-2.65,6.43
1525418832156,8.81,-3.10,3.76
1525418832355,8.63,-3.76,2.85
1525418832554,9.16,-1.28,3.27
1525418832753,8.94,0.80,4.05
1525418832953,8.64,1.16,4.47
1525418833152,8.34,1.68,4.02
1525418833353,14.61,-1.32,8.23
1525418833550,10.36,1.10,-3.80
1525418833750,11.41,-0.39,1.85
1525418833949,6.27,-4.01,2.63
1525418834191,6.18,-7.72,0.65
1525418834349,3.96,-3.49,5.15
1525418834547,10.56,-4.68,-3.41
1525418834746,5.84,-1.70,2.71
1525418834945,17.22,-7.33,0.77
1525418835145,6.81,-6.45,-1.60
1525418835345,-1.69,-6.01,-9.17
1525418835543,17.32,-11.30,-6.22
1525418835742,-3.32,16.97,-24.36
1525418835941,19.74,-9.76,14.95
1525418836141,-6.46,15.68,-19.81
1525418836341,12.60,1.13,7.86
1525418836539,-5.74,-2.27,-32.32
1525418836738,13.27,5.07,2.52
1525418836962,15.79,-19.88,-39.22
1525418837136,13.80,11.85,0.96
1525418837361,25.92,-36.71,-30.06
1525418837560,11.82,13.81,-6.44
1525418837759,13.54,-10.76,9.71
1525418837958,-2.51,12.57,-16.98
1525418838157,10.98,-3.33,11.48
1525418838356,-1.44,-0.08,-31.01
1525418838556,13.29,3.10,9.18
1525418838755,21.26,-21.00,-39.21
1525418838954,16.31,11.85,4.33
1525418839153,22.50,-30.85,-22.20
1525418839353,6.60,13.27,-6.47
1525418839552,10.50,-10.95,9.60
1525418839751,-2.01,7.12,-24.25
1525418839950,18.72,-3.53,12.74
1525418840150,19.72,-11.51,-39.22
1525418840350,4.14,-4.15,-6.70
1525418840548,1.36,-6.36,4.38
1525418840747,1.35,-1.06,8.17
1525418840947,1.59,1.21,10.62
1525418841145,0.57,0.48,9.99
1525418841392,0.47,-0.28,10.11
1525418841544,0.29,-0.63,9.60
1525418841743,0.42,-0.71,10.24
1525418841943,0.49,-1.13,9.48
1525418842142,0.39,-1.05,9.63
1525418842342,0.20,-1.54,9.86
1525418842540,0.25,-1.61,9.69
1525418842739,0.17,-1.80,9.56
1525418842938,0.08,-2.01,9.65
1525418843163,-2.46,2.34,8.72
1525418843360,1.50,-0.69,11.60
1525418843583,0.15,-1.94,9.51
1525418843761,0.21,-1.94,9.54
1525418843960,0.19,-1.77,9.50
1525418844159,0.11,-2.04,9.74
