timestamp,x,y,z
1527235144960,-7.53,-5.58,5.27
1527235145160,-10.61,-7.36,8.20
1527235145359,-9.38,-6.77,8.01
1527235145559,-6.94,-4.84,6.99
1527235145757,-4.49,-2.86,5.11
1527235145957,-3.16,-2.63,4.70
1527235146156,-5.45,-3.16,8.08
1527235146355,-5.37,-2.94,7.34
1527235146554,-5.62,-3.25,7.43
1527235146753,-5.51,-3.01,7.18
1527235146953,-5.04,-2.77,6.95
1527235147152,-4.14,-2.21,4.74
1527235147351,-6.13,-3.81,4.44
1527235147550,-7.95,-5.69,6.55
1527235147750,-9.72,-6.34,8.17
1527235147949,-9.32,-6.38,8.84
1527235148148,-7.37,-4.75,7.78
1527235148347,-3.51,-2.01,5.14
1527235148547,-2.52,-1.79,4.26
1527235148746,-7.19,-3.58,6.92
1527235148999,-6.46,-3.13,6.51
1527235149144,-6.45,-3.30,6.46
1527235149343,-6.45,-3.47,6.81
1527235149543,-4.50,-2.46,5.12
1527235149744,-4.78,-2.66,3.93
1527235149941,-7.57,-5.42,5.58
1527235150142,-8.90,-5.68,6.57
1527235150339,-9.57,-6.39,7.45
1527235150539,-9.61,-6.56,6.61
1527235150738,-7.72,-5.10,6.92
1527235150962,-4.17,-2.92,4.50
1527235151161,-3.19,-1.58,4.81
1527235151360,-6.80,-3.54,7.26
1527235151560,-6.03,-3.05,6.46
1527235151759,-5.24,-4.48,6.31
1527235151958,-5.70,-2.15,6.62
1527235152157,-2.39,-0.88,9.73
1527235152357,2.41,-0.12,11.55
1527235152556,1.90,0.26,9.61
1527235152755,1.78,0.20,9.70
1527235152954,1.68,-0.11,9.69
1527235153154,1.79,-0.10,9.97
1527235153353,3.46,-1.22,10.73
1527235153552,1.71,-0.22,9.77
1527235153751,1.79,-0.11,9.62
1527235153950,1.80,-0.33,9.81
1527235154149,1.71,-0.27,9.65
1527235154349,1.69,-0.24,9.61
1527235154548,1.59,-0.38,9.61
1527235154747,5.78,-1.66,7.03
1527235154961,-5.15,3.15,8.18
1527235155147,1.45,-0.59,9.31
1527235155346,1.54,-0.52,9.60
1527235155545,1.57,-0.52,9.73
1527235155744,1.68,-0.51,9.76
1527235155943,1.62,-0.68,9.72
1527235156151,1.60,-0.51,9.67
1527235156341,1.56,-0.43,9.58
1527235156541,1.46,-0.58,9.66
1527235156798,1.47,-0.50,9.37
