timestamp,x,y,z
1525416493154,-8.61,-6.76,7.65
1525416493353,-7.38,-5.96,6.54
1525416493552,-5.53,-4.16,5.39
1525416493751,-5.33,-3.53,4.98
1525416493993,-6.15,-3.21,5.27
1525416494150,-6.82,-3.87,6.28
1525416494349,-7.13,-3.54,6.00
1525416494548,-5.01,-3.47,4.67
1525416494748,-5.32,-4.04,4.36
1525416494947,-8.09,-6.26,4.89
1525416495146,-8.30,-6.36,5.93
1525416495345,-10.57,-8.46,7.13
1525416495544,-8.86,-6.55,6.30
1525416495744,-7.13,-4.62,5.83
1525416495942,-5.42,-2.68,4.16
1525416496142,-5.24,-2.40,4.62
1525416496341,-6.84,-3.06,6.90
1525416496541,-6.67,-3.69,6.37
1525416496740,-6.64,-3.71,6.25
1525416496938,-5.34,-2.90,4.83
1525416497163,-6.09,-3.88,3.54
1525416497362,-8.32,-5.73,4.67
1525416497605,-8.86,-6.62,4.79
1525416497760,-9.58,-7.15,5.15
1525416497959,-9.51,-7.33,6.10
1525416498159,-8.41,-6.00,6.21
1525416498358,-6.30,-3.87,4.40
1525416498558,-4.00,-1.60,4.61
1525416498756,-6.01,-2.49,8.80
1525416498956,-4.36,-3.84,8.38
1525416499155,-3.54,0.07,9.37
